teamid,win,csPerMin,goldPerMin,xpPerMin,csDiffPerMin,xpDiffperMin,,
200,1,5.5,395.32,381.06,3.94,245.52,,
200,1,5,316.28,386.08,0.58,31.12,,
200,1,4.94,747.24,589.72,0,0,,
200,0,2.48,494.96,680,0.32,37.36,,
200,1,5.04,279.42,369.84,0.26,-12.22,,
200,1,4.68,310.8,374.26,-0.2,22.96,,
200,0,4.62,294.76,388.74,0.36,47.82,,
200,0,4.6,254.64,360.88,-0.02,-20.86,,
200,0,4.3,275.96,370.22,-0.48,3.68,,
200,0,3.52,289.56,327.04,-0.84,-49.3,,
200,0,3.98,280.6,348.3,-0.88,-40.76,,
200,0,4.64,269.16,379.9,0.02,6.38,,
200,0,0,0,0,0,0,,
200,0,4.68,297.28,369.48,0.64,-23.08,,
200,0,4.54,299.14,363.4,0.36,11.94,,
200,1,3.66,351.08,358.82,-0.38,50.14,,
200,1,4.14,344.52,334.7,0.12,-21.44,,
200,1,4.9,313.6,367.2,0.86,27.24,,
200,1,5.02,382.24,383.9,2.48,110,,
200,1,4.64,253.22,361.88,-0.24,-3.94,,
200,1,4.7,290.66,348.84,0.68,18.3,,
200,0,4.18,233.36,338.08,-0.22,-24.64,,
200,0,4.84,301.66,387.24,0,0,,
200,0,3.7,241.26,350.84,-1.46,-56.2,,
200,1,4.74,311.54,369.82,-0.5,1.64,,
200,0,4.26,259.04,345.02,-0.88,-39.08,,
200,0,4.38,270.4,326.98,-0.48,-44.52,,
200,0,4.96,295.32,353.2,0.84,-7,,
200,1,4.94,307.58,391.46,0.28,18.18,,
200,1,4.68,330.16,383.94,0.74,79.34,,
200,1,4.36,248.38,348.18,0.04,-14.86,,
200,1,4.42,284.42,359.94,0.44,-28.48,,
200,1,4,280.68,361.62,0.38,36.4,,
200,1,4.36,261.54,368.76,0.02,16.18,,
200,1,5.3,268.72,405,-0.18,2.68,,
200,1,4.26,311.34,374.12,-0.46,42.14,,
200,0,4.26,241.22,335.68,-0.84,-48.94,,
200,1,4.72,284.32,350.6,0.48,2.66,,
200,1,4.5,288.18,360.42,0.2,-11.14,,
200,1,4.7,316.26,342.84,0.1,-28.42,,
200,1,5.02,266.98,367.62,-0.12,-16.66,,
200,0,4.38,269.6,349.88,-0.4,-14.16,,
200,0,3.96,240.34,335.02,-0.5,-53.32,,
200,1,4.86,350.06,417.22,0.28,30.32,,
200,0,3.98,216.6,303.5,-1,-108.96,,
200,1,4.3,255.74,342.36,-0.32,-7.86,,
200,0,4.28,295.82,349.9,0.1,-54.42,,
200,0,3.9,267.46,329.24,-0.56,-15.16,,
200,0,3.7,263.24,328.72,-0.66,-55.52,,
200,1,4.72,371.42,391.58,0.9,72.8,,
200,1,5.7,298.06,404.16,0.24,15.66,,
200,0,5.22,276.88,399.6,0.4,46.38,,
200,1,4.68,275.24,359.9,0.24,-0.4,,
200,0,4.88,251.76,336.34,0.4,-68.84,,
200,1,4.82,256.64,364.16,-0.36,13.78,,
200,0,4.2,243.66,332.04,-0.48,-79.02,,
200,1,4.12,291.84,348.6,-0.52,-16.96,,
200,0,4.64,273.02,346.4,-0.38,-55.86,,
200,1,4.86,278.1,355.32,-0.18,-35.96,,
200,0,4.32,295.46,346.04,-0.54,-11.84,,
200,0,4.82,284.08,346.24,0.12,-44.5,,
200,0,4.94,250.22,365.54,-0.08,-17.44,,
200,0,4.3,312.34,374.08,0.08,16.26,,
200,1,4.32,288.28,356.72,-0.06,-24.3,,
200,0,3.86,245.82,340.42,-0.62,-49.12,,
200,0,3.62,239,343.72,-1.04,-30.28,,
200,1,4.06,263.64,354.58,-0.16,-9.66,,
200,0,4.64,245.84,350.8,-0.18,-36.4,,
200,1,4.52,247.96,342.18,-0.34,-48.5,,
200,1,4.76,248.12,364.5,-0.16,-9.72,,
200,1,4.52,261.92,368.5,-0.12,15.4,,
200,1,4.48,282.74,375.68,0.24,17.34,,
200,1,4.02,343.82,337.16,0.02,-8.04,,
200,1,4.52,327.32,384.6,0.92,52.06,,
200,1,4.66,300.82,375.32,-0.06,15.96,,
200,1,4.58,296.98,352.78,0.52,-27.5,,
200,1,4.32,292.08,350.48,-0.3,-21.26,,
200,1,5,287.36,369.94,0.62,32.62,,
200,0,4.64,281.64,360.44,-0.58,-15.84,,
200,1,4.96,295.06,400.4,1.14,41.64,,
200,0,0,0,0,0,0,,
200,1,4.8,292.22,365.88,0.34,3.42,,
200,0,4.52,294.2,348.04,0.2,2.72,,
200,1,5.22,298.78,387.38,0.14,12.38,,
200,1,3.74,300,357.1,-0.66,-12.86,,
200,0,3.92,223.94,297.72,-0.36,-94.18,,
200,1,4.62,331.48,393.04,0.24,41.38,,
200,0,4.4,288.66,345.56,-0.3,-21.26,,
200,1,4.44,290.14,348.28,0.14,7.06,,
200,0,5,261.48,368.44,0.4,12.58,,
200,0,4.44,259.72,334.46,0.2,-35.44,,
200,1,3.34,301.92,362.82,-0.7,24.56,,
200,1,4.18,279.7,363.28,0.38,30.92,,
200,0,4.86,246.72,349.84,0.44,-31.76,,
200,0,3.76,282.54,340.48,-0.66,-13.68,,
200,1,4.38,287.74,360.14,0.32,11.54,,
200,1,4.74,321.98,383.74,0.22,51.1,,
200,0,3.94,245.82,314.18,-0.78,-98.62,,
200,0,4.36,285.86,361.16,0.18,29.02,,
200,0,3.58,295.1,315.78,0.02,-12.94,,
200,1,4.72,319.56,387.86,0.98,71.68,,
200,1,4.42,273.26,347.64,-0.06,-36.94,,
200,0,3.5,214.84,282.88,-1.34,-78.34,,
200,1,4.62,319.6,369.8,0.18,29.38,,
200,1,5.1,346.28,411.7,0.26,34.24,,
200,0,4.92,313.42,388.78,0.44,5.12,,
200,0,5.24,272.52,385.16,-0.38,-14.9,,
200,0,4.8,245.2,346.6,-0.24,-46.74,,
200,1,4.7,300.12,351.44,0.4,1.32,,
200,1,5.22,308.14,379.78,-0.18,11.54,,
200,0,4.98,289.58,374.88,-0.14,0.44,,
200,1,4.4,297.26,342.68,0.46,18.84,,
200,0,4.66,253.16,361.64,-0.26,-11.34,,
200,0,4.38,267.52,353.34,-0.24,-13.92,,
200,1,5.16,268.78,376.96,0.36,19.56,,
200,0,4.5,306.3,360.66,-0.04,-27.38,,
200,1,5.6,298.42,372.68,1.4,20.48,,
200,1,4.4,257.38,357.32,-1,-26.34,,
200,0,4.22,288.52,358.14,-0.64,-17.84,,
200,1,4.76,295.7,379.6,0.06,28.36,,
200,1,4.86,333.54,372.14,-0.02,13.92,,
200,1,4.6,289.28,356.64,0.1,1.76,,
200,0,4.94,261.62,347.12,0.82,2.18,,
200,1,4.2,336.98,393.22,-0.16,65.32,,
200,0,4.78,271.72,349.04,-0.48,-35.76,,
200,1,4.86,339.94,399.36,0,0,,
200,0,4.74,282.68,356.1,0.18,-15.32,,
200,1,4.72,321.38,377.66,0.34,15.38,,
200,0,4.4,311,394.3,-0.84,5.96,,
200,0,5.12,250.54,360.44,0.08,-4.56,,
200,0,3.34,269.22,343.06,-0.8,-31.94,,
200,0,5.08,286.42,378.94,0.36,-1.32,,
200,1,3.94,338.04,339.34,-0.5,3.24,,
200,1,4.5,282.02,364.98,0.6,31.38,,
200,0,4.84,271.88,365.82,-0.36,13.18,,
200,0,5.04,281.32,370.04,0.12,-10.6,,
200,1,4.98,281.8,354.4,0.26,-20.84,,
200,1,4.9,253.44,352.54,0.22,-1.16,,
200,1,4.48,293.58,367.18,0.36,-3.16,,
200,0,4.68,281.7,364.02,0.28,21.66,,
200,0,5.04,288.04,371.44,0.34,8.2,,
200,0,4.38,270.24,319.08,-0.24,-43.88,,
200,1,4.66,282.66,348.4,1.38,59.18,,
200,0,4.82,299.44,365.5,0.4,25.2,,
200,0,4.74,282.68,356.68,-0.18,-16.48,,
200,1,4.6,348.42,377.12,-0.06,36.56,,
200,0,3.28,202.48,253.82,-1.14,-130.42,,
200,1,4.24,315.28,354.52,-0.12,30.94,,
200,1,4.28,294.18,331.1,0.28,22.28,,
200,0,4.82,249.68,329.12,0.02,-52.5,,
200,1,4.28,260.24,345.76,0.32,14.4,,
200,0,4.02,269.26,332.46,0.1,-8.74,,
200,1,4.86,311.2,379.74,0.48,31.02,,
200,1,4.68,269.86,366.12,-0.04,18.34,,
200,1,4.96,308.9,382.76,-0.42,17.42,,
200,0,3.88,273.84,346.78,-0.26,-13.64,,
200,1,4.4,288.7,354.4,0.12,25.46,,
200,1,4.8,368.54,396.5,1.1,87.84,,
200,0,4.24,260.22,314.26,-0.1,-58.74,,
200,0,5.06,248.26,353.74,0.4,-20.04,,
200,0,4.94,299.38,372.64,0.48,13.18,,
200,1,5.26,264.8,379.56,0.08,4.4,,
200,0,5.02,309.46,365,0,0,,
200,0,4.48,255.58,342.22,-0.92,-68.1,,
200,1,3.96,263.02,361.12,-0.4,9.56,,
200,0,4.54,298.1,355.64,0.02,5.02,,
200,0,4.2,258.84,354.78,-0.78,-36.04,,
200,0,4.42,304.94,370.76,0.22,14.22,,
200,0,4.54,292.6,370.5,0.06,17.54,,
200,1,3.72,294.24,342.88,-0.14,22,,
200,1,4.8,239.7,332.82,0.32,-24.04,,
200,1,4.16,299.32,345.64,-0.14,-33.94,,
200,0,4.5,262.52,322.62,-0.02,-74.8,,
200,1,4.78,283.68,363.72,0.12,-13.02,,
200,1,4.42,285,389.3,-0.14,8.86,,
200,1,4.84,308.16,383.82,0.22,54.4,,
200,1,5.06,283.12,388.8,-0.42,16.42,,
200,1,4.68,254.06,329.62,-0.12,-54.68,,
200,0,5.36,278.5,367.4,-0.18,-28.66,,
200,0,4.7,284.26,341.34,-0.18,-8.8,,
200,0,4.78,251.96,341.84,-0.18,-62.98,,
200,0,4.58,251.06,336.14,-0.86,-48.96,,
200,1,5.66,329.92,384.58,-0.98,25.54,,
200,0,4.14,249.98,324.58,-0.76,-21.48,,
200,1,4.64,275.58,369.34,-0.3,3.5,,
200,0,4.08,243.58,366.72,0.16,7.84,,
200,0,4.78,278.06,356.86,0.36,-8.04,,
200,1,4.12,283.88,335.52,-0.86,-24.98,,
200,1,4.78,327.24,400.58,-0.04,63.44,,
200,1,4.38,294.5,344.7,-0.02,0.32,,
200,1,3.82,317.42,346.48,-0.64,-9.36,,
200,0,4.04,241.54,342.5,0.06,-36.12,,
200,1,5.14,306.72,398.2,0.5,26.26,,
200,1,4.7,308.28,374.62,-0.12,21.04,,
200,0,4.7,265.32,366.06,-0.88,-38.44,,
200,0,4.98,288.88,397.28,0.04,50.12,,
200,1,4.42,285.58,353.22,-0.44,15.06,,
200,1,4.3,287.62,379.34,-0.6,34.76,,
200,0,4.6,264.62,344,0.04,0.42,,
200,1,4.92,355.78,412.92,0.92,72.38,,
200,0,3.92,301.3,326.2,-0.98,-74.68,,
200,0,4.1,269.36,358.74,-0.78,-10.44,,
200,1,5.46,316.22,378.12,0.34,31.42,,
200,0,4.74,321.88,376.06,-0.48,-6.5,,
200,0,4.14,274.28,341.18,-0.5,2.96,,
200,0,4.04,285.32,329.38,-0.4,-24.76,,
200,1,5.18,307.06,404.02,0.4,50.98,,
200,1,5.46,330.66,388.26,0.54,8.08,,
200,0,4.88,266.24,359.92,1.3,13.28,,
200,1,4.92,338.78,377.2,0.3,38.12,,
200,1,4.6,351.74,396.72,0.76,85.04,,
200,1,5.1,300.62,374.12,0.64,24.02,,
200,1,4.6,336.7,371.56,0.04,46.44,,
200,0,4.3,252.02,314.54,-0.3,-40.92,,
200,1,4.84,321.32,372.4,0.52,38.64,,
200,0,4.7,242.78,366.18,0.08,-2.82,,
200,0,2.16,533.98,760.5,-0.24,18.7,,
200,0,4.96,280.04,363.28,0.02,-20.54,,
200,0,4.92,286.84,376.1,-0.24,-26.7,,
200,1,4.6,310.42,363.4,-0.24,6.98,,
200,0,4.62,309.04,367.18,-0.28,7.18,,
200,0,4.06,233.16,339,-1.48,-45.62,,
200,1,4.6,331.82,365.36,0.34,39.52,,
200,0,4.52,277.16,354.7,-0.6,-23.9,,
200,0,3.52,295.46,314.74,-0.56,-64.1,,
200,0,4.68,283.52,368.44,-0.16,17.4,,
200,0,4.14,264.6,351.82,-0.7,-14.92,,
200,1,4.38,298.76,358.32,-0.34,-1.98,,
200,1,4.12,276.54,351.32,-0.16,-0.66,,
200,0,4.82,285.28,368.4,0.3,-13.9,,
200,1,4.4,314.24,395.46,0.22,20.86,,
200,1,3.88,303.6,314.34,-0.46,-40.6,,
200,1,3.9,285.12,328.68,-0.94,-43.18,,
200,1,4.76,252.78,354.72,-0.06,2.56,,
200,0,4.6,316.04,368.98,-0.1,-5.74,,
200,1,5.22,310.16,403.08,0.72,18.78,,
200,1,4.48,351.84,374.38,-1.76E-16,-4.38,,
200,0,3.5,275.56,319.54,-1.02,-3.74,,
200,1,4.88,304.68,362.84,0.46,4.88,,
200,1,4.34,282.08,357.9,-0.3,-6.34,,
200,0,4.7,305.32,382.56,-0.6,-17.16,,
200,1,5.48,253,373.46,0.18,5.74,,
200,0,4.94,293.92,368.58,0.66,35.12,,
200,1,4,235.18,316.92,0.52,-24.78,,
200,1,4.32,315.6,377.28,-0.24,6.22,,
200,1,4.52,255.82,340.8,-0.5,-30.4,,
200,1,4.58,311.84,363.4,-0.12,-13.32,,
200,0,4.9,265.24,368.06,-0.12,-35,,
200,0,3.72,266.94,317.08,-0.7,-48.98,,
200,0,3.9,263.5,319.86,-0.36,-42.6,,
200,0,4.42,295.56,355.3,-0.18,5.36,,
200,0,5.08,240.06,364.66,-6.7E-16,-38.76,,
200,0,4.82,269.68,346.66,-0.4,-26.62,,
200,0,4.14,305.78,352.3,0.18,43.66,,
200,0,4.58,329,349.36,0.42,-7.82,,
200,1,5.28,294.26,373.32,0.66,37.96,,
200,0,4.62,293.06,356.5,0.52,6.96,,
200,0,4.82,296.4,352.94,0.78,-13.46,,
200,1,4.82,302.58,346.4,0.08,-22.34,,
200,1,5,307.56,384.06,0.96,55.6,,
200,0,4.62,247.14,342.76,-6.7E-16,-37,,
200,0,4.78,273.24,359.34,0,0,,
200,1,4.6,308.66,384.64,0,1.26,,
200,0,5.14,278.7,384.5,-0.04,2.82,,
200,1,4.84,296.16,336.48,0.66,31.52,,
200,0,3.62,249.96,312.44,-0.86,-59.98,,
200,1,4.42,327.22,369.64,-0.06,-3.52,,
200,0,4.68,294.94,344.7,-0.26,-38.04,,
200,0,4.76,301.16,380.68,0.06,-0.9,,
200,1,4.68,348.2,387.2,0.6,89.06,,
200,1,2.5,724.04,798.5,0.1,96.36,,
200,0,4.4,259.64,336.62,-0.42,-67.24,,
200,1,4.44,268.1,328.14,-0.08,-18.18,,
200,1,4.9,311.02,365.56,0.94,1.86,,
200,1,4.72,319.96,382.9,0.44,31.4,,
200,1,4.82,329.24,387.22,-0.02,29.22,,
200,0,4.42,299.14,349.16,0.14,-14.2,,
200,0,4.28,243.04,344.42,1.22,31.14,,
200,1,5.32,316.18,386.68,0.5,31.18,,
200,0,3.94,280.42,338.98,-1.2,-45.16,,
200,0,4.58,249.68,339.68,-0.5,-59.6,,
200,1,4.66,289.54,359.02,0.12,16.94,,
200,1,4.74,260.5,356.78,-0.48,-18.9,,
200,1,4.32,298.4,354.44,-0.36,33.94,,
200,1,4.18,269.16,332.08,-0.1,-5.78,,
200,1,4.12,369.22,399.18,0.38,68.86,,
200,1,4.76,287.58,376,-0.6,-27.92,,
200,0,4.48,245.46,340.7,-0.34,-45.56,,
200,0,4.82,267.38,361.76,-0.02,-21.06,,
200,0,3.9,258.46,328.26,-1.2,-86.74,,
200,1,4.84,303.04,385.8,-0.14,2.34,,
200,1,4.56,300.28,385.06,-0.78,18.18,,
200,0,4.74,264.02,346.2,-0.52,-17.04,,
200,0,4.8,245.56,344.16,-0.14,-45.78,,
200,0,3.88,263.6,345.88,-1.24,-43.38,,
200,0,3.58,318.14,358.44,-0.74,12.7,,
200,0,4.8,297.22,374.86,0.4,15.88,,
200,1,4.3,304.72,386.32,-0.3,46.8,,
200,1,5.44,307.68,374,1.56,43.52,,
200,1,4.62,310.9,354.06,0.72,46.06,,
200,1,3.98,317.52,400.38,-0.76,15.06,,
200,0,4.12,258.5,350.96,-0.4,-19.28,,
200,1,4.88,295.32,358.52,0.82,26.36,,
200,0,4.34,300.58,348.36,0.14,-8.16,,
200,0,4.86,269.8,356.02,0.1,-2.1,,
200,0,4.56,240.52,337.46,-0.58,-44.72,,
200,1,3.4,324,328.86,-1.32,-17.62,,
200,0,4.52,275.46,378.86,-0.04,3.54,,
200,0,4.74,253.84,344.28,-0.14,-37.98,,
